input,label
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2273.png,376.5634077
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2274.png,376.5634077
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2275.png,377.5460237
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2276.png,378.5287307
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2277.png,378.5287307
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2278.png,378.5287307
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2279.png,378.5287307
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2280.png,378.5287307
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2281.png,379.5115282
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2282.png,379.5115282
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2283.png,379.5115282
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2284.png,379.5115282
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2285.png,379.5115282
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2286.png,379.5115282
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2287.png,379.5115282
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2288.png,379.5115282
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2289.png,379.5115282
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2290.png,379.5115282
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2291.png,380.4944152
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2292.png,380.4944152
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2293.png,380.4944152
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2294.png,380.4944152
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2295.png,380.4944152
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2296.png,380.4944152
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2297.png,382.6447439
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2298.png,383.6274234
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2299.png,384.6101923
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2300.png,384.6101923
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2301.png,385.5930497
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2302.png,385.5930497
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2303.png,385.5930497
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2304.png,385.5930497
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2305.png,385.5930497
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2306.png,386.5759951
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2307.png,386.5759951
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2308.png,390.6916943
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2309.png,391.6746098
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2310.png,393.6406991
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2311.png,394.8075481
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2312.png,394.8075481
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2313.png,394.8075481
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2314.png,394.8075481
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2315.png,394.8075481
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2316.png,394.8075481
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2317.png,394.8075481
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2318.png,395.7903485
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2319.png,395.7903485
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2320.png,395.7903485
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2321.png,395.7903485
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2322.png,395.7903485
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2323.png,395.7903485
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2324.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2325.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2326.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2327.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2328.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2329.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2330.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2331.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2332.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2333.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2334.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2335.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2336.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2337.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2338.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2339.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2340.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2341.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2342.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2343.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2344.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2345.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2346.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2347.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2348.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2349.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2350.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2351.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2352.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2353.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2354.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2355.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2356.png,396.5904689
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2357.png,398.3779612
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2358.png,398.3779612
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2359.png,398.3779612
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2360.png,398.3779612
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2361.png,398.3779612
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2362.png,400.1699639
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2363.png,400.1699639
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2364.png,400.1699639
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2365.png,400.1699639
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2366.png,400.1699639
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2367.png,400.1699639
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2368.png,400.1699639
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2369.png,401.1545837
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2370.png,401.1545837
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2371.png,401.1545837
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2372.png,416.5873258
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2373.png,416.5873258
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2374.png,418.7242529
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2375.png,418.7242529
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2376.png,418.7242529
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2377.png,418.7242529
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2378.png,419.8761722
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2379.png,420.8622102
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2380.png,420.8622102
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2381.png,420.8622102
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2382.png,420.8622102
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2383.png,420.8622102
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2384.png,421.848314
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2385.png,423.001182
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2386.png,423.001182
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2387.png,423.001182
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2388.png,423.001182
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2389.png,423.001182
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2390.png,423.9870281
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2391.png,423.9870281
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2392.png,423.9870281
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2393.png,425.141153
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2394.png,425.141153
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2395.png,425.141153
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2396.png,425.141153
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2397.png,425.141153
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2398.png,425.141153
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2399.png,426.1267417
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2400.png,426.1267417
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2401.png,426.1267417
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2402.png,426.1267417
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2403.png,426.1267417
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2404.png,427.2821082
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2405.png,428.2674398
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2406.png,428.2674398
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2407.png,429.2528392
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2408.png,431.2238398
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2409.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2410.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2411.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2412.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2413.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2414.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2415.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2416.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2417.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2418.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2419.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2420.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2421.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2422.png,431.3942512
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2423.png,432.20944
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2424.png,432.20944
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2425.png,432.20944
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2426.png,432.20944
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2427.png,432.20944
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2428.png,432.20944
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2429.png,432.20944
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2430.png,432.20944
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2431.png,432.20944
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2432.png,432.20944
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2433.png,432.20944
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2434.png,433.1951062
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2435.png,433.1951062
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2436.png,433.1951062
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2437.png,433.1951062
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2438.png,433.1951062
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2439.png,433.1951062
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2440.png,433.1951062
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2441.png,433.1951062
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2442.png,433.1951062
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2443.png,434.1808379
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2444.png,434.1808379
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2445.png,437.3065287
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2446.png,442.2352315
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2447.png,443.2211638
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2448.png,444.2071589
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2449.png,444.2071589
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2450.png,444.2071589
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2451.png,444.3748418
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2452.png,445.3605281
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2453.png,445.3605281
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2454.png,445.3605281
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2455.png,445.3605281
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2456.png,446.3462781
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2457.png,446.3462781
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2458.png,446.3462781
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2459.png,446.3462781
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2460.png,446.3462781
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2461.png,446.3462781
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2462.png,446.3462781
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2463.png,446.3462781
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2464.png,446.3462781
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2465.png,446.3462781
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2466.png,446.3462781
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2467.png,446.3462781
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2468.png,447.3320914
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2469.png,447.3320914
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2470.png,447.3320914
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2471.png,447.3320914
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2472.png,447.3320914
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2473.png,447.3320914
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2474.png,447.3320914
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2475.png,447.3320914
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2476.png,447.3320914
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2477.png,447.3320914
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2478.png,450.2899066
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2479.png,451.2759688
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2480.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2481.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2482.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2483.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2484.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2485.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2486.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2487.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2488.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2489.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2490.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2491.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2492.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2493.png,452.2620922
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2494.png,466.0740285
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2495.png,466.9014885
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2496.png,467.8888757
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2497.png,467.8888757
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2498.png,468.8763163
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2499.png,468.8763163
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2500.png,468.8763163
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2501.png,468.8763163
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2502.png,468.8763163
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2503.png,471.6831564
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2504.png,472.671133
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2505.png,472.671133
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2506.png,473.6591602
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2507.png,473.6591602
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2508.png,474.6472374
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2509.png,474.6472374
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2510.png,476.4714052
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2511.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2512.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2513.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2514.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2515.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2516.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2517.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2518.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2519.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2520.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2521.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2522.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2523.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2524.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2525.png,477.459946
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2526.png,478.4485343
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2527.png,502.4868157
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2528.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2529.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2530.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2531.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2532.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2533.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2534.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2535.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2536.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2537.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2538.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2539.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2540.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2541.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2542.png,503.6119538
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2543.png,504.6028141
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2544.png,504.6028141
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2545.png,504.6028141
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2546.png,504.6028141
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2547.png,504.6028141
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2548.png,504.6028141
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2549.png,504.6028141
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2550.png,504.6028141
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2551.png,504.6028141
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2552.png,504.6028141
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2553.png,504.6028141
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2554.png,505.5937104
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2555.png,505.5937104
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2556.png,505.5937104
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2557.png,505.5937104
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2558.png,505.5937104
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2559.png,505.5937104
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2560.png,505.5937104
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2561.png,506.5846425
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2562.png,510.5487244
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2563.png,512.5309747
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2564.png,512.5309747
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2565.png,513.5221514
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2566.png,515.6374695
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2567.png,515.6374695
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2568.png,515.6374695
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2569.png,515.6374695
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2570.png,516.6284932
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2571.png,516.6284932
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2572.png,517.6195514
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2573.png,519.6017706
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2574.png,519.6017706
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2575.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2576.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2577.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2578.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2579.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2580.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2581.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2582.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2583.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2584.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2585.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2586.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2587.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2588.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2589.png,520.5929312
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2590.png,521.5841255
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2591.png,521.5841255
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2592.png,521.5841255
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2593.png,521.5841255
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2594.png,521.5841255
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2595.png,521.5841255
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2596.png,521.5841255
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2597.png,524.6903849
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2598.png,524.6903849
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2599.png,526.6725738
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2600.png,527.6637187
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2601.png,527.6637187
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2602.png,527.6637187
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2603.png,528.6548969
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2604.png,528.6548969
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2605.png,530.7701951
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2606.png,530.7701951
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2607.png,531.7612246
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2608.png,531.7612246
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2609.png,531.7612246
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2610.png,532.7522877
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2611.png,532.7522877
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2612.png,533.743384
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2613.png,535.7256761
/home/nthom/Documents/fracture/data_224x168/R12/r-12-f-2614.png,535.7256761
